Raman_shift_cm-1,bareAPC_mean,bareAPC_sd,polyAPC_mean,polyAPC_sd,"(baseline-corrected, raw intensity units)"
1616.62,281.7,32.0,37.2,26.9
1619.28,245.0,31.4,27.5,25.7
1621.94,207.7,30.2,20.9,22.1
1624.59,172.1,28.4,15.3,19.0
1627.25,139.3,26.5,11.5,16.2
1629.90,109.8,24.8,9.5,13.4
1632.56,84.3,23.6,8.2,11.6
1635.21,64.2,22.7,7.6,10.7
1637.86,50.7,21.7,7.7,10.9
1640.51,44.8,20.4,8.6,12.1
1643.16,46.3,18.7,11.7,13.6
1645.81,54.0,16.9,16.9,15.6
1648.46,65.9,15.1,26.7,14.7
1651.11,79.9,13.6,37.6,13.8
1653.75,94.2,12.5,48.6,12.8
1656.40,107.8,11.6,58.8,11.8
1659.04,119.9,10.8,67.7,10.8
1661.68,129.8,9.7,74.8,9.8
1664.32,136.5,8.6,79.7,8.8
1666.96,139.4,7.5,82.2,7.7
1669.61,137.6,6.6,82.3,6.7
1672.24,131.3,6.1,79.8,5.7
1674.88,121.0,5.8,74.8,4.7
1677.52,108.3,5.7,67.3,4.0
1680.16,95.0,5.5,57.8,3.5
1682.79,82.8,5.0,46.9,3.5
1685.42,72.7,4.2,35.4,3.8
1688.06,65.0,3.1,24.3,4.2
1690.69,58.9,1.9,14.6,4.5
1693.32,53.4,0.9,7.3,4.6
1695.95,46.9,1.1,3.7,4.0
1698.58,38.3,2.0,3.2,3.7
1701.21,26.5,2.8,4.6,4.3
1703.84,10.9,3.3,8.8,4.6
1706.46,0.0,0.0,14.4,4.7
1709.09,0.0,0.0,19.7,4.7
1711.72,0.0,0.0,23.8,4.7
1714.34,0.0,0.0,26.2,4.6
1716.96,0.0,0.0,26.8,4.5
1719.58,0.0,0.0,26.4,4.4
1722.20,0.0,0.0,25.8,4.3
1724.82,0.0,0.0,25.7,4.2
1727.44,0.0,0.0,26.7,4.1
1730.06,0.0,0.0,29.0,4.1
1732.68,0.0,0.0,32.2,4.1
1735.30,0.0,0.0,35.9,4.1
1737.91,0.0,0.0,39.6,4.1
1740.52,0.0,0.0,42.6,4.2
1743.14,0.0,0.0,44.4,4.2
1745.75,0.0,0.0,44.8,4.2
1748.36,0.4,0.6,43.7,4.2
1750.97,2.1,3.0,41.3,4.2
1753.58,3.9,5.6,37.7,4.2
1756.19,5.4,7.7,33.2,4.3
1758.80,6.3,8.9,28.1,4.3
1761.40,7.8,8.3,22.7,4.5
1764.01,11.9,4.7,16.8,4.6
1766.61,15.7,1.2,10.7,4.7
1769.22,20.8,1.8,5.3,3.9
1771.82,28.2,4.6,1.6,1.3
1774.42,39.5,7.4,0.0,0.0
1777.02,55.8,10.5,0.0,0.0
1779.62,77.2,14.0,0.0,0.0
1782.22,102.9,17.9,0.0,0.0
1784.82,130.5,22.1,1.7,2.4
1787.42,157.4,26.3,5.3,5.1
1790.01,180.9,30.1,9.8,8.2
1792.61,199.2,33.5,15.1,9.8
1795.21,211.4,36.6,19.7,10.3
1797.80,217.8,39.5,22.2,10.7
1800.39,219.2,42.6,22.2,11.1
1802.98,216.3,45.8,20.1,11.5
1805.57,209.8,49.2,16.6,11.9
1808.16,200.0,52.7,12.5,12.5
1810.75,187.4,56.1,9.5,12.4
1813.34,172.5,59.3,8.4,11.8
1815.93,156.5,62.4,8.1,11.5
1818.51,140.9,65.5,8.4,11.9
1821.10,126.9,68.7,9.0,12.7
1823.68,115.7,72.0,9.8,13.9
1826.27,107.8,75.5,10.6,15.1
1828.85,105.9,75.5,11.3,16.0
1831.43,107.1,76.4,11.7,16.5
1834.01,110.5,78.9,11.8,16.7
1836.59,116.2,83.0,11.7,16.6
1839.17,123.9,88.4,11.7,16.5
1841.74,132.9,94.8,12.0,16.9
1844.32,145.7,97.2,12.7,18.0
1846.90,159.7,97.1,14.3,20.0
1849.47,173.2,95.6,18.9,21.5
1852.04,185.4,92.8,26.4,22.3
1854.62,195.8,89.5,36.1,22.2
1857.19,204.5,86.6,46.1,22.1
1859.76,212.9,83.7,55.5,21.9
1862.33,221.8,81.0,63.6,21.7
1864.90,231.8,78.5,69.6,21.5
1867.47,243.0,76.2,73.2,21.4
1870.04,255.1,74.2,74.3,21.2
1872.60,267.2,72.3,73.3,21.1
1875.17,278.2,70.6,70.6,21.0
1877.73,287.1,69.3,67.0,21.0
1880.30,292.4,68.4,63.4,20.9
1882.86,293.1,67.6,60.5,21.0
1885.42,288.4,66.8,58.9,21.0
1887.98,278.6,65.6,58.7,21.2
1890.54,264.5,64.0,59.5,21.4
1893.10,248.1,62.2,60.7,21.6
1895.66,231.5,60.5,61.6,21.9
1898.21,216.7,59.2,61.6,22.1
1900.77,204.8,58.3,60.2,22.3
1903.32,196.1,57.8,57.6,22.5
1905.88,190.1,57.2,54.3,22.6
1908.43,186.1,56.3,51.3,22.9
1910.98,184.1,55.0,48.7,23.2
1913.54,184.5,53.5,47.1,23.5
1916.09,188.0,52.1,46.7,23.8
1918.64,195.0,51.2,47.3,23.9
1921.18,204.5,50.9,48.7,23.7
1923.73,214.8,51.1,50.3,23.3
1926.28,222.9,51.4,51.7,22.7
1928.82,226.2,51.2,52.5,22.0
1931.37,222.8,50.3,52.3,21.3
1933.91,212.9,48.7,51.1,20.7
1936.46,198.0,46.6,49.5,20.1
1939.00,181.0,44.4,48.4,19.5
1941.54,165.2,42.5,48.4,19.0
1944.08,153.1,41.0,50.4,18.6
1946.62,146.6,40.0,54.5,18.2
1949.16,145.9,39.4,60.8,17.9
1951.70,150.7,39.2,68.9,17.5
1954.23,159.3,39.1,78.0,17.1
1956.77,169.7,39.2,87.2,16.7
1959.30,179.4,39.1,95.4,16.2
1961.84,186.2,38.6,101.8,15.8
1964.37,188.6,37.5,105.4,15.5
1966.90,186.2,35.6,106.1,15.2
1969.43,180.5,33.1,103.7,14.9
1971.96,174.0,30.5,98.7,14.7
1974.49,169.4,28.2,91.7,14.6
1977.02,168.7,27.1,83.7,14.5
1979.55,172.2,27.1,75.6,14.4
1982.08,178.5,28.1,68.3,14.4
1984.60,184.7,29.5,62.4,14.3
1987.13,188.3,30.5,58.2,14.2
1989.65,187.8,30.8,55.6,14.2
1992.17,183.8,30.4,54.7,14.2
1994.69,177.8,29.9,54.8,14.2
1997.22,172.3,29.9,55.5,14.2
1999.74,169.0,30.7,56.1,14.3
2002.26,168.5,32.4,55.9,14.4
2004.77,169.9,34.6,54.4,14.6
2007.29,171.5,37.2,51.6,14.9
2009.81,171.4,39.7,47.7,15.3
2012.32,168.1,41.7,43.3,15.7
2014.84,160.9,43.0,38.9,16.1
2017.35,150.2,43.7,35.1,16.6
2019.86,137.8,43.9,32.3,17.0
2022.38,126.1,44.1,30.6,17.4
2024.89,117.9,44.4,30.1,17.8
2027.40,115.0,44.9,30.7,18.3
2029.91,119.1,45.8,32.0,18.7
2032.42,130.4,47.3,33.9,19.3
2034.92,147.7,49.2,36.0,19.8
2037.43,168.7,51.3,37.9,20.3
2039.93,190.7,53.2,39.2,20.8
2042.44,211.5,54.6,39.7,21.0
2044.94,229.4,55.0,39.2,20.9
2047.44,243.6,54.0,37.8,20.7
2049.95,254.6,51.9,35.7,20.2
2052.45,263.0,49.1,33.5,19.7
2054.95,269.2,46.2,31.8,19.2
2057.45,272.4,43.5,31.2,18.7
2059.95,271.4,41.3,32.1,18.2
2062.44,264.4,39.4,35.0,17.7
2064.94,249.8,37.1,39.7,17.2
2067.44,226.8,34.2,45.8,16.6
2069.93,196.8,30.7,52.5,15.9
2072.42,162.7,27.1,58.7,15.1
2074.92,127.6,23.6,63.1,14.4
2077.41,94.7,20.8,64.4,13.6
2079.90,65.7,18.5,61.8,13.0
2082.39,41.2,16.7,55.1,12.4
2084.88,20.6,14.8,44.8,11.9
2087.37,7.8,6.1,32.1,11.6
2089.85,0.0,0.0,18.7,11.3
2092.34,0.0,0.0,9.3,6.9
2094.83,0.0,0.0,2.6,2.7
2097.31,0.0,0.0,0.0,0.0
2099.80,0.0,0.0,0.0,0.0
2102.28,6.2,4.9,0.0,0.0
2104.76,24.9,6.9,0.0,0.0
2107.24,44.2,9.1,2.5,1.8
2109.72,62.3,11.4,7.3,3.5
2112.20,79.0,13.6,14.2,2.3
2114.68,95.0,15.8,20.1,1.1
2117.16,111.5,17.8,24.4,0.4
2119.63,129.9,19.2,26.8,1.4
2122.11,150.2,19.6,27.1,2.6
2124.58,171.1,19.0,25.7,3.6
2127.06,189.4,17.5,22.7,4.5
2129.53,201.8,15.9,18.8,5.3
2132.00,205.2,14.9,14.5,5.9
2134.48,198.2,14.9,10.3,6.4
2136.95,181.6,15.9,6.9,6.8
2139.42,158.8,17.5,5.4,6.4
2141.88,134.2,19.0,4.8,6.5
2144.35,112.4,19.9,5.2,6.9
2146.82,96.7,19.9,6.4,7.7
2149.28,88.4,19.1,8.0,8.7
2151.75,87.0,17.8,9.6,10.0
2154.21,91.1,16.5,10.5,10.1
2156.68,98.4,15.2,13.7,10.9
2159.14,106.7,14.0,19.2,11.6
2161.60,113.9,12.8,26.0,12.2
2164.06,118.1,11.7,33.1,12.8
2166.52,117.4,10.6,39.3,13.5
2168.98,110.6,10.0,43.8,14.2
2171.44,97.6,10.1,45.7,14.7
2173.90,79.9,11.0,45.2,14.1
2176.35,60.6,12.7,45.2,14.9
2178.80,44.5,14.6,45.5,15.5
2181.26,36.2,16.0,45.9,16.0
2183.71,39.2,16.3,46.3,16.5
2186.17,54.3,15.2,46.7,17.0
2188.62,79.2,13.0,47.2,17.6
2191.07,109.2,10.4,47.7,18.1
2193.52,138.5,8.4,48.1,18.6
2195.97,162.0,7.3,48.6,19.1
2198.41,176.9,7.3,49.1,19.6
2200.86,183.1,7.9,49.7,20.1
2203.31,182.6,8.8,50.2,20.7
2205.75,179.0,9.6,50.8,21.2
2208.20,175.7,9.9,51.4,21.7
2210.64,175.0,10.1,51.9,22.3
2213.08,178.0,10.2,52.3,22.8
2215.53,184.1,10.8,52.5,23.2
2217.97,192.4,11.8,52.9,23.6
2220.41,201.6,13.4,53.9,24.0
2222.85,210.6,15.3,56.0,24.4
2225.29,218.5,17.3,59.3,24.9
2227.72,224.8,19.4,64.0,25.4
2230.16,229.2,21.6,69.5,26.0
2232.59,231.8,24.1,75.1,26.6
2235.03,232.8,26.7,80.0,27.0
2237.46,233.2,29.4,83.9,27.3
2239.90,234.0,32.0,86.4,27.5
2242.33,235.9,34.3,87.5,27.7
2244.76,239.3,36.2,87.6,27.7
2247.19,243.2,37.6,87.0,27.9
2249.62,245.7,38.8,86.3,28.2
2252.05,244.6,40.1,85.6,27.9
2254.48,237.8,41.6,86.6,28.1
2256.90,224.1,43.5,89.2,28.5
2259.33,203.9,45.9,93.0,28.9
2261.75,178.6,48.9,97.3,29.2
2264.18,151.2,51.9,101.3,29.5
2266.60,124.9,54.3,104.7,30.0
2269.02,103.5,55.3,106.2,30.6
2271.45,90.1,54.2,105.2,30.3
2273.87,87.0,50.7,103.2,30.4
2276.29,94.7,45.0,101.1,31.2
2278.71,111.0,38.3,97.8,31.5
2281.12,132.4,31.8,93.7,31.6
2283.54,154.5,26.6,89.9,31.7
2285.96,174.0,22.8,87.1,32.3
2288.37,190.0,20.1,85.3,32.9
2290.79,204.0,18.1,83.9,32.7
2293.20,219.2,17.1,84.5,32.5
2295.61,238.1,18.1,88.3,33.5
2298.03,260.2,21.1,93.3,34.2
2300.44,282.8,25.5,98.2,34.2
2302.85,301.7,30.0,103.3,34.3
2305.26,313.3,33.9,109.1,34.6
2307.66,315.6,36.7,115.3,35.0
2310.07,309.8,38.4,121.4,35.1
2312.48,298.9,39.3,127.8,35.2
2314.89,286.7,39.4,134.3,36.0
2317.29,275.3,38.7,139.3,36.7
2319.69,266.3,37.2,141.9,36.7
2322.10,259.4,35.3,143.1,36.7
2324.50,253.9,33.1,143.9,36.6
2326.90,248.6,30.9,145.3,35.9
2329.30,242.8,28.4,147.6,34.9
2331.70,236.8,25.6,150.9,33.7
2334.10,232.0,22.7,155.1,32.5
2336.50,230.3,20.2,160.0,31.5
2338.90,233.6,18.1,165.1,30.8
2341.29,242.4,16.6,170.2,30.3
2343.69,255.7,15.4,175.1,29.9
2346.08,271.8,14.5,179.5,29.5
2348.48,287.8,13.4,183.1,29.0
2350.87,300.8,12.2,185.4,28.6
2353.26,309.2,10.6,186.3,28.2
2355.65,313.0,9.2,185.8,27.9
2358.04,313.6,8.6,183.7,27.5
2360.43,313.2,9.2,180.3,27.1
2362.82,314.1,10.6,175.9,26.8
2365.21,318.1,11.8,171.1,26.4
2367.59,325.3,12.5,166.3,26.1
2369.98,334.3,13.0,161.8,25.9
2372.36,342.9,13.6,158.1,25.6
2374.75,348.9,14.7,155.4,25.3
2377.13,351.2,16.5,154.1,25.0
2379.51,349.8,19.0,154.3,24.7
2381.89,346.2,22.0,156.1,24.5
2384.28,342.5,24.9,159.4,24.3
2386.66,340.9,27.4,163.9,24.1
2389.03,343.0,29.3,169.0,24.0
2391.41,349.2,30.5,174.1,23.9
2393.79,358.4,31.2,179.0,23.7
2396.17,368.7,31.8,183.6,23.2
2398.54,377.7,32.8,188.0,22.6
2400.92,383.8,34.3,192.1,21.6
2403.29,386.4,36.4,196.2,20.5
2405.66,386.1,39.0,200.0,19.3
2408.03,384.6,41.8,203.6,18.2
2410.41,383.9,44.5,206.9,17.5
2412.78,385.6,46.9,209.7,16.9
2415.15,391.0,49.1,212.1,16.5
2417.52,400.6,51.2,214.0,16.2
2419.88,414.2,53.2,215.4,16.1
2422.25,431.7,55.3,216.5,16.1
2424.62,452.4,57.5,217.3,16.1
2426.98,475.5,59.5,217.9,16.0
2429.34,500.0,61.2,218.4,15.5
2431.71,524.7,62.7,218.7,14.6
2434.07,548.5,64.0,219.0,13.5
2436.43,570.0,65.1,219.3,12.3
2438.79,588.3,66.3,220.2,11.1
2441.15,602.7,67.9,222.0,10.0
2443.51,613.3,69.8,224.9,9.1
2445.87,621.1,71.9,228.7,8.2
2448.23,627.3,73.9,233.4,7.4
2450.58,633.3,75.8,238.7,6.7
2452.94,639.9,77.4,244.2,6.1
2455.30,647.5,78.3,249.7,5.7
2457.65,655.8,78.6,254.9,5.4
2460.00,664.2,78.4,259.1,5.4
2462.35,672.1,77.9,262.1,5.7
2464.71,679.0,76.9,263.3,6.1
2467.06,684.2,75.7,262.6,6.7
2469.41,686.9,74.3,260.1,7.5
2471.76,686.0,72.8,256.1,8.3
2474.10,680.5,71.5,251.3,8.8
2476.45,669.8,70.6,246.5,8.8
2478.80,654.3,70.3,242.2,8.0
2481.14,635.8,70.4,238.9,6.4
2483.49,617.1,70.7,236.8,4.3
2485.83,601.2,70.8,235.7,2.0
2488.17,590.6,70.3,235.2,1.3
2490.52,586.3,69.1,234.9,3.4
2492.86,587.6,67.5,234.4,5.7
2495.20,592.8,65.8,233.1,7.9
2497.54,599.6,64.4,230.7,10.1
2499.88,606.4,63.5,227.2,12.3
2502.22,612.2,63.0,223.2,14.5
2504.55,616.9,62.7,219.6,16.8
2506.89,620.6,62.2,217.4,19.3
2509.22,623.5,61.7,217.3,21.8
2511.56,625.2,61.2,219.4,24.5
2513.89,626.0,61.0,223.3,27.2
2516.23,626.4,61.1,228.3,30.1
2518.56,627.7,61.5,233.8,32.9
2520.89,631.3,61.7,239.5,35.9
2523.22,638.5,61.6,245.3,39.0
2525.55,649.4,61.2,251.6,42.2
2527.88,663.6,60.6,259.0,45.4
2530.20,679.9,60.2,268.0,48.6
2532.53,697.6,60.1,279.2,51.9
2534.86,716.1,60.2,292.5,55.1
2537.18,735.2,60.3,307.5,58.3
2539.51,754.7,60.3,323.7,61.1
2541.83,774.0,59.9,340.3,63.5
2544.15,792.1,59.4,356.8,65.5
2546.47,807.5,59.0,372.5,67.2
2548.80,819.1,58.8,387.3,68.7
2551.12,826.6,59.1,401.1,70.2
2553.44,830.6,59.8,413.9,71.7
2555.75,832.8,60.8,425.5,73.3
2558.07,835.3,61.9,435.9,74.7
2560.39,840.3,62.8,445.1,75.9
2562.70,849.6,63.3,453.0,76.7
2565.02,863.9,63.3,459.6,77.1
2567.33,882.8,62.7,464.8,77.1
2569.65,904.4,61.5,468.4,76.8
2571.96,925.4,59.7,470.6,76.3
2574.27,941.7,57.8,471.1,75.6
2576.58,949.1,56.4,470.0,74.8
2578.89,945.0,56.0,467.3,74.0
2581.20,929.0,56.8,463.1,73.1
2583.51,903.7,58.6,457.4,72.4
2585.82,874.1,60.9,450.7,71.6
2588.12,846.0,62.7,443.4,70.9
2590.43,824.5,63.5,436.2,70.2
2592.73,812.1,62.8,429.6,69.4
2595.04,808.5,61.1,423.9,68.6
2597.34,811.3,58.8,418.9,67.7
2599.65,816.9,56.7,414.4,66.8
2601.95,822.8,55.4,410.0,66.0
2604.25,827.8,54.9,405.5,65.4
2606.55,832.9,54.8,401.3,64.8
2608.85,839.7,54.5,398.0,64.4
2611.15,849.2,53.6,396.7,64.0
2613.44,861.4,52.1,398.3,63.7
2615.74,874.8,50.4,403.6,63.2
2618.04,887.6,49.1,412.5,62.7
2620.33,898.5,48.7,424.5,62.2
2622.62,908.3,49.4,438.5,61.7
2624.92,919.6,50.8,453.3,61.2
2627.21,936.0,52.2,467.8,60.9
2629.50,960.8,53.1,481.7,60.8
2631.79,996.1,53.3,495.1,60.9
2634.08,1041.9,53.0,508.8,61.0
2636.37,1097.0,52.7,524.1,61.3
2638.66,1159.3,52.7,542.4,61.6
2640.95,1227.1,53.4,564.7,61.9
2643.24,1299.3,54.5,591.7,62.0
2645.52,1375.3,55.7,623.5,62.0
2647.81,1454.3,56.4,659.6,61.7
2650.09,1534.6,56.0,699.0,61.4
2652.37,1612.5,54.6,740.1,60.9
2654.66,1682.4,52.2,781.0,60.3
2656.94,1737.7,49.6,819.8,59.7
2659.22,1772.2,47.6,854.0,58.9
2661.50,1781.9,46.6,881.3,58.0
2663.78,1766.0,46.7,899.6,57.0
2666.06,1726.9,47.4,907.0,55.9
2668.33,1669.5,47.9,902.8,54.8
2670.61,1599.4,47.7,886.9,53.7
2672.89,1521.6,46.6,860.5,52.7
2675.16,1440.2,45.2,826.0,51.5
2677.44,1358.8,43.9,786.0,50.3
2679.71,1281.1,42.9,743.4,48.8
2681.98,1211.0,41.7,700.7,47.2
2684.26,1151.6,39.9,659.6,45.4
2686.53,1104.2,36.9,621.1,43.5
2688.80,1067.5,33.0,585.9,41.8
2691.07,1038.0,29.2,554.6,40.2
2693.34,1012.1,26.8,527.9,39.0
2695.60,988.4,26.7,507.4,37.9
2697.87,969.3,28.8,494.7,37.1
2700.14,960.6,32.2,491.3,36.3
2702.40,969.9,35.4,498.2,35.4
2704.67,1003.2,36.8,514.7,34.4
2706.93,1061.9,35.5,538.9,33.0
2709.19,1140.6,31.4,566.9,31.5
2711.45,1226.9,25.4,593.7,29.8
2713.72,1304.0,19.0,614.0,28.0
2715.98,1353.8,14.2,622.8,26.4
2718.23,1361.8,12.4,616.8,25.0
2720.49,1320.3,14.5,594.6,23.8
2722.75,1231.0,19.7,557.1,22.7
2725.01,1104.0,26.8,507.3,21.7
2727.27,954.6,34.1,449.3,20.6
2729.52,800.0,39.8,387.6,19.4
2731.78,654.6,42.9,326.6,17.9
2734.03,527.9,43.4,269.6,16.1
2736.28,423.3,41.6,218.7,14.2
2738.54,339.1,38.4,174.7,12.3
2740.79,271.1,34.5,137.6,10.5
2743.04,213.9,30.6,106.4,8.8
2745.29,163.5,26.9,79.6,7.3
2747.53,117.2,23.5,56.1,6.0
2749.78,73.6,20.3,34.6,4.8
2752.03,32.1,17.3,14.6,3.7
2754.28,4.2,5.9,0.0,0.0
2756.52,0.0,0.0,0.0,0.0
2758.77,0.0,0.0,0.0,0.0
2761.01,0.0,0.0,0.0,0.0
2763.25,0.0,0.0,0.0,0.0
2765.50,0.0,0.0,0.0,0.0
2766.94,0.0,0.0,0.0,0.0
2769.22,0.0,0.0,0.0,0.0
2771.50,0.0,0.0,0.0,0.0
2773.78,0.0,0.0,0.0,0.0
2776.06,0.0,0.0,0.0,0.0
2778.33,0.0,0.0,0.0,0.0
2780.61,0.0,0.0,0.0,0.0
2782.88,0.0,0.0,0.0,0.0
2785.15,0.0,0.0,0.0,0.0
2787.43,0.0,0.0,0.0,0.0
2789.70,0.0,0.0,0.0,0.0
2791.97,0.0,0.0,0.0,0.0
2794.24,0.0,0.0,0.0,0.0
2796.51,0.0,0.0,0.0,0.0
2798.78,0.0,0.0,0.0,0.0
2801.05,0.0,0.0,0.0,0.0
2803.32,0.0,0.0,0.0,0.0
2805.58,0.0,0.0,0.0,0.0
2807.85,0.0,0.0,0.0,0.0
2810.11,0.0,0.0,0.0,0.0
2812.38,0.0,0.0,0.0,0.0
2814.64,12.1,6.1,3.8,5.3
2816.91,149.1,11.6,66.6,10.7
2819.17,326.2,19.3,145.6,14.9
2821.43,549.0,28.4,242.1,19.8
2823.69,823.1,39.7,361.0,25.2
2825.95,1154.4,53.8,506.6,31.1
2828.21,1550.6,70.5,682.9,37.6
2830.47,2019.3,89.4,892.1,44.5
2832.73,2569.1,109.4,1135.6,52.0
2834.99,3204.3,129.8,1412.8,60.0
2837.24,3927.1,150.1,1722.3,68.6
2839.50,4732.8,170.3,2061.1,77.7
2841.75,5613.4,190.4,2425.6,87.3
2844.01,6555.5,210.5,2811.2,97.2
2846.26,7542.3,230.8,3212.5,107.4
2848.52,8554.1,251.8,3623.7,117.7
2850.77,9572.6,274.8,4039.6,128.0
2853.02,10581.4,300.9,4454.9,138.5
2855.27,11571.7,330.9,4866.0,148.9
2857.52,12541.4,363.7,5269.3,159.1
2859.77,13494.6,396.0,5661.3,168.6
2862.02,14434.5,422.3,6036.8,176.9
2864.27,15354.8,436.8,6388.3,183.6
2866.51,16228.8,435.6,6704.5,188.4
2868.76,17005.5,419.3,6970.7,191.2
2871.01,17613.1,393.5,7170.4,192.4
2873.25,17973.8,367.9,7288.2,192.6
2875.50,18023.1,352.5,7312.6,192.5
2877.74,17732.4,353.7,7239.8,192.4
2879.98,17123.1,372.3,7076.2,192.7
2882.23,16265.2,402.8,6837.7,193.1
2884.47,15263.0,435.9,6548.0,193.3
2886.71,14233.7,462.0,6234.9,192.8
2888.95,13284.6,474.6,5926.4,191.3
2891.19,12494.0,471.6,5646.3,188.7
2893.43,11902.9,455.0,5411.6,185.2
2895.66,11518.0,429.3,5231.7,181.0
2897.90,11317.2,399.5,5108.3,176.7
